"V1","V2"
1.99418224660867,1.99655464329212
2.00181546001662,2.00784999948232
1.9999207469847,1.99372277301359
1.99909878704055,1.98952996097667
1.98725824789212,2.0052002874326
1.98845570956754,1.99602125500879
1.99420936460536,1.99295440172346
2.0068763002206,1.99493655527044
1.99955283685406,1.999291942931
1.99990957938846,1.99642345620615
1.98897485709761,2.00558351098376
1.99920471348661,1.99245560657846
1.98802312388589,1.99888523933867
1.99347383115421,1.98786924828853
1.9958384477795,1.98969164137552
1.99880824633868,2.00036934330006
1.99337358792158,2.00715519559178
1.98602686733777,1.99459122585933
1.99057584661049,1.99353543505234
2.0052149317895,2.00436670726534
2.00406844036608,1.99298000932397
2.00285820613038,1.99164224877018
1.99140250107687,2.00366071395658
1.98592419497556,2.00180902423134
1.99478715503285,1.99569416312051
1.99924674103458,2.0079184393232
1.99334830069571,1.99018596936639
1.99733826851766,2.00287922876212
1.99904239538595,2.00150081696674
1.99556015822308,1.99658321708769
1.99744281593339,2.00224198073244
1.99641768620002,1.99479099980049
1.99279266803388,1.9887478128528
1.99168000445045,2.00192408230312
1.99457942820637,1.99316622762422
1.98614889499868,1.9997681382944
1.99583552699122,2.00599432498911
1.98814913829051,2.00161249447888
1.99604875865665,1.99765468370429
1.9831734291451,2.00994445035022
1.98777464657232,2.00506398622207
1.99782856596008,1.98686723969607
2.00772151233484,1.99969286558743
2.00341540506818,1.99669645020405
1.9983283959586,1.9908694800225
1.99628021192418,1.99525215674552
1.99769294408695,2.00023542075276
1.995868737348,2.00751656184835
1.99463790001326,1.99654937451306
2.0024826016156,1.98633953201814
1.99641554741905,1.98719398883267
1.99721536676319,2.00330065161467
1.98679680288446,2.00501103305061
2.00666031014232,1.99243622813904
1.99222411264614,2.0001327664475
1.99002918389609,1.98710595963449
1.99800753134219,1.99468402190145
2.00045146691882,1.9988815903017
1.9974576958585,1.99552020375471
1.99956708469799,1.99747413821158
2.00514144323356,1.99590450219738
1.99928729773044,2.00767885607488
2.00133967612367,2.00268645843741
2.00177519153605,1.99026877810497
2.00121238921252,1.99794049677314
1.99353973329675,2.00471504401098
1.99208940815074,1.99298518801649
1.98863553138539,2.00224346387362
2.00190597210205,2.00233281080604
1.99546452309096,1.99009499333916
1.9959760558788,1.99311347711783
1.9982216285076,1.99416396091628
1.99405362968645,1.99300216745668
1.99464375397422,1.99337248419939
2.00038819362306,1.99844094666874
1.99506094663748,2.0022520676128
2.00072757505633,1.99463608248072
1.98647869760984,1.99121151981052
1.99322594431964,1.99780691396935
1.99578600404407,1.99694046430714
2.00033193336734,1.98599548609787
1.99916049741257,1.99661314465301
1.99175584918098,1.99592707159211
2.00410712019059,1.99343925943527
1.99781011518846,1.99513018049652
1.99562617372364,1.99233683441354
1.99495924404578,1.99696785630657
1.99658483038493,1.98923811876802
1.9952219170033,1.99882192040261
1.99724490165226,1.99148133349516
1.99287187250427,2.00172736430858
2.00645805635381,1.99823027181136
1.99434526543331,1.99917857127557
1.99603085058445,1.99695551520872
1.99824072206206,1.99892365834519
2.001702309027,2.00396970114132
1.99381769477969,1.99726947705046
1.99444238840223,2.00206080075955
1.99571985240822,1.99369529485003
1.99638125183446,2.00116607182288
2.00586889367911,2.00549678058196
1.99421490145476,1.99573700479965
1.98805505758073,2.00247470812192
1.99275318884182,2.00810706662774
2.00902924836194,1.9984118177309
1.99239881761266,1.99881045847871
1.99356432974188,2.00634083681754
1.99723760031835,1.99118918667113
2.00296667469773,1.9896598571157
1.99667623988302,1.99332733909422
1.99730057905458,1.99873497271185
1.98802449206028,1.9961048025283
1.99914542788061,1.99907315531086
1.99475875604622,1.99747586751956
2.00244736516358,1.9894376167939
2.00914366361567,1.99687243610561
1.99227154845583,2.00207757467095
1.99793452917654,1.99675924946864
2.00085949606146,1.99946960666442
1.9981045149887,1.99339665987399
1.99301771741733,2.00651788027269
1.99194166168875,1.99242369275483
1.99718938505894,1.99413106126504
1.99855842708249,1.99622529853825
1.99616699992252,1.99813066757387
1.99885394343364,1.99801124169388
1.98842842784299,1.98913989861924
